open,close,high,low,value,volume,begin,end
261.46,256.47,261.83,255.92,1110710611.1,4297810.0,2023-08-23,2023-08-23 23:59:59
257.12,258.92,259.34,256.3,669639493.9,2597340.0,2023-08-24,2023-08-24 23:59:59
258.22,259.88,261.24,257.3,655867689.9,2530250.0,2023-08-25,2023-08-25 23:59:59
259.51,265.2,266.6,259.51,1456410613.3,5521660.0,2023-08-28,2023-08-28 23:59:59
265.65,265.17,266.9,264.3,1006010872.6,3786910.0,2023-08-29,2023-08-29 23:59:59
265.0,264.25,266.92,262.83,942135020.4,3556370.0,2023-08-30,2023-08-30 23:59:59
264.77,264.75,265.98,264.32,487097137.3,1836410.0,2023-08-31,2023-08-31 23:59:59
264.99,264.61,265.51,264.04,447509579.4,1691220.0,2023-09-01,2023-09-01 23:59:59
265.93,266.82,268.4,265.3,1164177626.6,4363850.0,2023-09-04,2023-09-04 23:59:59
267.17,264.63,267.4,261.04,1272850032.3,4799020.0,2023-09-05,2023-09-05 23:59:59
264.55,262.94,264.55,262.17,632963342.0,2404180.0,2023-09-06,2023-09-06 23:59:59
262.8,258.26,264.49,255.84,1539192495.4,5932540.0,2023-09-07,2023-09-07 23:59:59
257.89,255.55,259.07,252.9,1370243540.1,5351990.0,2023-09-08,2023-09-08 23:59:59
256.3,256.03,257.99,255.01,1477297017.6,5758950.0,2023-09-11,2023-09-11 23:59:59
256.94,261.78,261.98,256.5,1050580553.6,4050250.0,2023-09-12,2023-09-12 23:59:59
262.05,257.95,262.29,257.49,650782427.8,2504890.0,2023-09-13,2023-09-13 23:59:59
258.3,259.43,261.2,254.61,1175280705.7,4564290.0,2023-09-14,2023-09-14 23:59:59
259.39,260.39,261.98,258.13,839166651.3,3224910.0,2023-09-15,2023-09-15 23:59:59
261.37,258.73,262.75,258.3,781754122.3,3001400.0,2023-09-18,2023-09-18 23:59:59
258.45,252.59,259.26,251.22,1638899954.6,6436050.0,2023-09-19,2023-09-19 23:59:59
252.88,253.59,255.49,249.59,1448330470.3,5729030.0,2023-09-20,2023-09-20 23:59:59
253.01,249.86,254.19,249.7,1053859919.9,4199250.0,2023-09-21,2023-09-21 23:59:59
250.45,251.82,252.89,248.84,691735731.4,2751170.0,2023-09-22,2023-09-22 23:59:59
252.0,252.4,253.25,249.73,630157198.0,2508760.0,2023-09-25,2023-09-25 23:59:59
252.39,255.45,256.83,250.71,662769910.0,2613410.0,2023-09-26,2023-09-26 23:59:59
256.0,255.6,257.5,254.39,616417296.2,2405970.0,2023-09-27,2023-09-27 23:59:59
255.68,257.28,258.0,255.12,434946081.3,1693280.0,2023-09-28,2023-09-28 23:59:59
257.8,260.41,262.3,256.36,1138854485.9,4373690.0,2023-09-29,2023-09-29 23:59:59
261.15,258.68,261.5,256.36,1106043472.7,4273970.0,2023-10-02,2023-10-02 23:59:59
259.0,259.37,260.44,257.1,648445547.4,2503960.0,2023-10-03,2023-10-03 23:59:59
